item_code,description,unit_price,volume_per_unit,weight_per_unit
CBA120PL,"u/b combined cabinet with 1 drawer, 2 doors & 2 adjustable shelf 1200mm wide",752.0,1.25,0
CBA120PLL,"u/b combined cabinet with 1 drawer, 2 doors & 2 adjustable shelf 1200mm wide with lock",752.0,1.25,0
CBA120PLX,"u/b combined cabinet with 1 drawer, 2 doors & 2 adjustable shelf 1200mm wide",752.0,1.0,0
CBA120PLXL,"u/b combined cabinet with 1 drawer, 2 doors & 2 adjustable shelf 1200mm wide with lock",752.0,1.0,0
CBA120VH,"u/b combined cabinet with 1 drawer, 2 doors & 2 adjustable shelf 1200mm wide",752.0,1.25,0
CBA120VHL,"u/b combined cabinet with 1 drawer, 2 doors & 2 adjustable shelf 1200mm wide with lock",752.0,1.25,0
CBA120VHX,"u/b combined cabinet with 1 drawer, 2 doors & 2 adjustable shelf 1200mm wide",752.0,1.25,0
CBA120VHXL,"u/b combined cabinet with 1 drawer, 2 doors & 2 adjustable shelf 1200mm wide with lock",752.0,1.25,0
CBA120VL,"u/b combined cabinet with 1 drawer, 2 doors & 2 adjustable shelf 1200mm wide",752.0,1.25,0
CBA120VLL,"u/b combined cabinet with 1 drawer, 2 doors & 2 adjustable shelf 1200mm wide with lock",752.0,1.25,0
CBA120VLX,"u/b combined cabinet with 1 drawer, 2 doors & 2 adjustable shelf 1200mm wide",752.0,1.0,0
CBA120VLXL,"u/b combined cabinet with 1 drawer, 2 doors & 2 adjustable shelf 1200mm wide with lock",752.0,1.0,0
CBD090FH,"u/b combined cabinet with  5 drawer ,1 adjustable shelf  and 1 door 900mm wide",752.0,1.0,0
CBD090FHL,"u/b combined cabinet with  5 drawer ,1 adjustable shelf  and 1 door 900mm wide with lock",752.0,1.0,0
CBD090FL,"u/b combined cabinet with 4 drawer , 1 adjustable shelf and 1 door 900mm wide",752.0,0.75,0
CBD090FLL,"u/b combined cabinet with  4 drawer ,1 adjustable shelf  and 1 door 900mm wide with lock",752.0,0.75,0
CBD090PH,"u/b combined cabinet with  6 drawer ,1 adjustable shelf  and 1 door 900mm wide",752.0,1.0,0
CBD090PHL,"u/b combined cabinet with  6 drawer ,1 adjustable shelf  and 1 door 900mm wide with lock",752.0,1.0,0
CBD090PHX,"u/b combined cabinet with  6 drawer , 1 adjustable shelf and 1door 900mm wide",752.0,1.0,0
CBD090PHXL,"u/b combined cabinet with  6 drawer ,1 adjustable shelf  and 1 door 900mm wide with lock",752.0,1.0,0
CBD090PL,"u/b combined cabinet with 5 drawer , 1 adjustable shelf and 1 door 900mm wide",752.0,0.75,0
CBD090PLL,"u/b combined cabinet with  5 drawer ,1 adjustable shelf  and 1 door 900mm wide with lock",752.0,0.75,0
CBD090PLX,"u/b combined cabinet with  5 drawer ,1 adjustable shelf and 1 door 900mm wide",752.0,0.75,0
CBD090PLXL,"u/b combined cabinet with  5 drawer ,1 adjustable shelf  and 1 door 900mm wide with lock",752.0,0.75,0
CBD090VH,"u/b combined cabinet with  1 drawer, 1 adjustable shelf, 1 door and 4 drawers 900mm wide",752.0,1.0,0
CBD090VHL,"u/b combined cabinet with  1 drawer, 1 adjustable shelf, 1 door and 4 drawers 900mm wide with lock",752.0,1.0,0
CBD090VHX,"u/b combined cabinet with  1 drawer, 1 adjustable shelf, 1 door and 4 drawers 900mm wide",752.0,1.0,0
CBD090VHXL,"u/b combined cabinet with  1 drawer, 1 adjustable shelf, 1 door and 4 drawers 900mm wide with lock",752.0,1.0,0
CBD090VL,"u/b combined cabinet with  1 drawer, 1 adjustable shelf, 1 door and 4 drawers 900mm wide",752.0,0.75,0
CBD090VLL,"u/b combined cabinet with  1 drawer, 1 adjustable shelf, 1 door and 4 drawers 900mm wide with lock",752.0,0.75,0
CBD090VLX,"u/b combined cabinet with  1 drawer, 1 adjustable shelf, 1 door and 4 drawers 900mm wide",752.0,0.75,0
CBD090VLXL,"u/b combined cabinet with  1 drawer, 1 adjustable shelf, 1 door and 4 drawers 900mm wide with lock",752.0,0.75,0
CBD120FH,"u/b combined cabinet with  6 drawer ,1 adjustable shelf and 1 door 1200mm wide",752.0,1.25,0
CBD120FHL,"u/b combined cabinet with  6 drawer ,1 adjustable shelf and 1 door 1200mm wide with lock",752.0,1.25,0
CBD120FL,"u/b combined cabinet with 5 drawer , 1 adjustable shelf  and 1 door1200mm wide",752.0,1.25,0
CBD120FLL,"u/b combined cabinet with  5 drawer ,1 adjustable shelf and 1 door 1200mm wide with lock",752.0,1.25,0
CBD120PH,"u/b combined cabinet with  6 drawer ,1 adjustable shelf and 1 door 1200mm wide",752.0,1.25,0
CBD120PHL,"u/b combined cabinet with  6 drawer ,1 adjustable shelf and 1 door 1200mm wide with lock",752.0,1.25,0
CBD120PHX,"u/b combined cabinet with 6 drawer , 1 adjustable shelf  and 1 door 1200mm wide",752.0,1.25,0
CBD120PHXL,"u/b combined cabinet with  6 drawer ,1 adjustable shelf and 1 door 1200mm wide with lock",752.0,1.25,0
CBD120PL,"u/b combined cabinet with 5 drawer , 1 adjustable shelf  and 1 door1200mm wide",752.0,1.25,0
CBD120PLL,"u/b combined cabinet with  5 drawer ,1 adjustable shelf and 1 door 1200mm wide with lock",752.0,1.25,0
CBD120PLX,"u/b combined cabinet with 5 drawer , 1 adjustable shelf and 1 door 1200mm wide",752.0,1.25,0
CBD120PLXL,"u/b combined cabinet with  5 drawer ,1 adjustable shelf and 1 door 1200mm wide with lock",752.0,1.25,0
CBD120VH,u/b combained cabinet with1 door and 5 drawers 1200mm wide,752.0,1.0,0
CBD120VHL,u/b combained cabinet with1 door and 5 drawers 1200mm wide with lock,752.0,1.0,0
CBD120VHX,u/b combained cabinet with 1 door and 5 drawers 1200mm wide,752.0,1.0,0
CBD120VHXL,u/b combained cabinet with1 door and 5 drawers 1200mm wide with lock,752.0,1.0,0
CBD120VL,"u/b combined cabinet with 4 drawer , 1 adjustable shelf and 1 door 1200mm wide",752.0,1.0,0
CBD120VLL,u/b combained cabinet with1 door and 4 drawers 1200mm wide with lock,752.0,1.0,0
CBD120VLX,"u/b combined cabinet with 5 drawer , 1 adjustable shelf and 1 door 1200mm wide",752.0,0.75,0
CBD120VLXL,u/b combained cabinet with1 door and 4 drawers 1200mm wide with lock,752.0,0.75,0
CBGRT,cable gromet,2037.0,1.0,0
CBS090PH,"u/b combined cabinet with sink cum storage with  1 drawer , 1 adj. shelf & 2 door 900mm wide",752.0,0.9,0
CBS090PHX,"u/b combined cabinet with sink cum storage with 1 drawer, 1 adj. shelf  & 2 door 900 wide",752.0,1.0,0
CBS090PL,"u/b combined cabinet with sink cum storage with  1 drawer, 1 adj. shelf  & 2 door 900mm wide",752.0,1.0,0
CBS090PLX,"u/b combined cabinet with sink cum storage with 1 drawer, 1adj. shelf & 2 door 900mm wide",752.0,0.9,0
CBS090VH,"u/b combined cabinet with sink cum storage with  1 drawer , 1 adj. shelf & 2 door 900mm wide",752.0,0.9,0
CBS090VHX,"u/b combined cabinet with sink cum storage with 1 drawer, 1 adj. shelf  & 2 door 900 wide",752.0,0.8,0
CBS090VL,"u/b combined cabinet with sink cum storage with  1 drawer, 1 adj. shelf  & 2 door 900mm wide",752.0,0.8,0
CBS120FHL,"u/b combined cabinet with sink cum storage with1 drawer, 1 adj. shelf & 2 door 1200mm wide with lock",752.0,1.2,0
CBS120FL,"u/b combined cabinet with sink cum storage with1 drawer, 1 adj. shelf & 2 door 1200mm wide with lock",752.0,1.1,0
CBS120PH,"u/b combined cabinet with sink cum storage with1 drawer, 1 adj. shelf & 2 door 1200mm wide",752.0,1.3,0
CBS120PHX,"u/b combined cabinet with sink cum storage with1 drawer, 1 adj. shelf & 2 door 1200mm wide",752.0,1.2,0
CBS120PL,"u/b combined cabinet with sink cum storage with  1 drawer, 1 adj. shelf & 2 door 1200mm wide",752.0,1.1,0
CBS120PLX,"u/b combined cabinet with sink cum storage with 1 drawer, 1 adj. shelf & 2door 900mm wide",752.0,1.0,0
CBS120VHX,"u/b combined cabinet with sink cum storage with1 drawer, 1 adj. shelf & 2 door 1200mm wide",752.0,1.0,0
CBS120VL,"u/b combined cabinet with sink cum storage with  1 drawer, 1 adj. shelf & 2 door 1200mm wide",752.0,1.0,0
CBS120VLX,"u/b combined cabinet with 2 door, 1 drawer &1 adj. shelf 1200mm wide",752.0,0.9,0
CCH090-60,ceiling mounted canopy hood 900x600 with vsb 20,2582.0,1.0,0
CCH120-60,ceiling mounted canopy hood 1200x600 with vsb20,2588.0,1.0,0
CD045FH,u/b drawer cabinet 450mm wide,752.0,0.32,0
CD045FHL,u/b drawer cabinet 450mm wide with lock,752.0,0.32,0
CD045FL,u/b drawer cabinet 450mm wide,752.0,0.26,0
CD045FLL,u/b drawer cabinet 450mm wide with lock,752.0,0.26,0
CD045PH,u/b drawer cabinet 450mm wide,752.0,0.52,0
CD045PHL,u/b drawer cabinet 450mm wide with lock,752.0,0.52,0
CD045PHX,u/b drawer cabinet 450mm wide,752.0,0.46,0
CD045PHXL,u/b drawer cabinet 450mm wide with lock,752.0,0.46,0
CD045PL,u/b drawer cabinet with 450mm wide,752.0,0.45,0
CD045PLL,u/b drawer cabinet with 450mm wide with lock,752.0,0.45,0
CD045PLX,u/b drawer cabinet with 450mm wide,752.0,0.4,0
CD045PLXL,u/b drawer cabinet with 450mm wide with lock,752.0,0.4,0
CD045VH,u/b drawer cabinet 450mm wide,752.0,0.42,0
CD045VHL,u/b drawer cabinet 450mm wide with lock,752.0,0.42,0
CD045VHX,u/b drawer cabinet 450mm wide,752.0,0.38,0
CD045VHXL,u/b drawer cabinet 450mm wide with lock,752.0,0.38,0
CD045VL,u/b drawer cabinet 450mm wide,752.0,0.35,0
CD045VLL,u/b drawer cabinet 450mm wide with lock,752.0,0.35,0
CD045VLX,u/b drawer cabinet 450mm wide,752.0,0.32,0
CD045VLXL,u/b drawer cabinet 450mm wide with lock,752.0,0.32,0
CD050FH,u/b drawer cabinet 500mm wide,752.0,0.37,0
CD050FHL,u/b drawer cabinet 500mm wide with lock,752.0,0.37,0
CD050FL,u/b drawer cabinet 500mm wide,752.0,0.3,0
CD050FLL,u/b drawer cabinet 500mm wide with lock,752.0,0.3,0
CD050PH,u/b drawer cabinet 500mm wide,752.0,0.59,0
CD050PHL,u/b drawer cabinet 500mm wide with lock,752.0,0.59,0
CD050PHX,u/b drawer cabinet 500mm wide,752.0,0.53,0
CD050PHXL,u/b drawer cabinet 500mm wide with lock,752.0,0.53,0
CD050PL,u/b drawer cabinet 500mm wide,752.0,0.51,0
CD050PLL,u/b drawer cabinet 500mm wide with lock,752.0,0.51,0
CD050PLX,u/b drawer cabinet 500mm wide,752.0,0.46,0
CD050PLXL,u/b drawer cabinet 500mm wide with lock,752.0,0.46,0
CD050VH,u/b drawer cabinet 500mm wide,752.0,0.49,0
CD050VHL,u/b drawer cabinet 500mm wide with lock,752.0,0.49,0
CD050VHX,u/b drawer cabinet 500mm wide,752.0,0.44,0
CD050VHXL,u/b drawer cabinet 500mm wide with lock,752.0,0.44,0
CD050VL,u/b drawer cabinet 500mm wide,752.0,0.41,0
CD050VLL,u/b drawer cabinet 500mm wide with lock,752.0,0.41,0
CD050VLX,u/b drawer cabinet 500mm wide,752.0,0.37,0
CD050VLXL,u/b drawer cabinet 500mm wide with lock,752.0,0.37,0
CD060FH,u/b drawer cabinet 600mm wide,752.0,0.37,0
CD060FHL,u/b drawer cabinet 600mm wide with lock,752.0,0.37,0
CD060FL,u/b drawer cabinet 600mm wide,752.0,0.3,0
CD060FLL,u/b drawer cabinet 600mm wide with lock,752.0,0.3,0
CD060PH,u/b drawer cabinet 600mm wide,752.0,0.59,0
CD060PHL,u/b drawer cabinet 600mm wide with lock,752.0,0.59,0
CD060PHX,u/b drawer cabinet 600mm wide,752.0,0.53,0
CD060PHXL,u/b drawer cabinet 600mm wide lock,752.0,0.53,0
CD060PL,u/b drawer cabinet 600mm wide,752.0,0.51,0
CD060PLL,u/b drawer cabinet with 600mm wide with lock,752.0,0.51,0
CD060PLX,u/b drawer cabinet with 600mm wide,752.0,0.46,0
CD060PLXL,u/b drawer cabinet with 600mm wide,752.0,0.46,0
CD060VH,u/b drawer cabinet 600mm wide,752.0,0.49,0
CD060VHL,u/b drawer cabinet 600mm wide with lock,752.0,0.49,0
CD060VHX,u/b drawer cabinet 600mm wide,752.0,0.44,0
CD060VHXL,u/b drawer cabinet 600mm wide with lock,752.0,0.44,0
CD060VL,u/b drawer cabinet 600mm wide,752.0,0.41,0
CD060VLL,u/b drawer cabinet 600mm wide with lock,752.0,0.41,0
CD060VLX,u/b drawer cabinet 600mm wide,752.0,0.37,0
CD060VLXL,u/b drawer cabinet 600mm wide with lock,752.0,0.37,0
CD090FH,u/b drawer cabinet 900 mm wide,752.0,0.54,0
CD090FHL,u/b drawer cabinet 900 mm wide with lock,752.0,0.54,0
CD090FL,u/b drawer cabinet 900mm wide,752.0,0.44,0
CD090FLL,u/b drawer cabinet 900mm wide with lock,752.0,0.44,0
CD090PH,u/b drawer cabinet 900mm wide,752.0,0.87,0
CD090PHL,u/b drawer cabinet 900mm wide with lock,752.0,0.87,0
CD090PHX,u/b drawer cabinet 900mm wide,752.0,0.79,0
CD090PHXL,u/b drawer cabinet 900mm wide with lock,752.0,0.79,0
CD090PL,u/b drawer cabinet 900mm wide,752.0,1.0,0
CD090PLL,u/b drawer cabinet 900mm wide with lock,752.0,1.0,0
CD090PLX,u/b drawer cabinet 900mm wide,752.0,0.75,0
CD090PLXL,u/b drawer cabinet 900mm wide with lock,752.0,0.75,0
CD090VH,u/b drawer cabinet 900mm wide,752.0,0.72,0
CD090VHL,u/b drawer cabinet 900mm wide with lock,752.0,0.72,0
CD090VHX,u/b drawer cabinet 900mm wide,752.0,0.65,0
CD090VHXL,u/b drawer cabinet 900mm wide with lock,752.0,0.65,0
CD090VL,u/b drawer cabinet 900mm wide,752.0,0.61,0
CD090VLL,u/b drawer cabinet 900mm wide with lock,752.0,0.61,0
CD090VLX,u/b drawer cabinet 900mm wide,752.0,0.55,0
CD090VLXL,u/b drawer cabinet 900mm wide with lock,752.0,0.55,0
CD100FH,u/b drawer cabinet 1000mm wide,756.0,0.64,0
CD100FHL,u/b drawer cabinet 1000mm wide with lock,756.0,0.64,0
CD100FL,u/b drawer cabinet 1000mm wide,752.0,0.52,0
CD100FLL,u/b drawer cabinet 1000mm wide with lock,752.0,0.52,0
CD100PH,u/b drawer cabinet 1000mm wide,752.0,1.25,0
CD100PHL,u/b drawer cabinet 1000mm wide with lock,752.0,1.25,0
CD100PHX,u/b drawer cabinet 1000mm wide,752.0,1.25,0
CD100PHXL,u/b drawer cabinet 1000mm wide with lock,752.0,1.25,0
CD100PL,u/b drawer cabinet 1000mm wide,752.0,1.0,0
CD100PLL,u/b drawer cabinet 1000mm wide with lock,752.0,1.0,0
CD100PLX,u/b drawer cabinet 1000mm wide,752.0,1.0,0
CD100PLXL,u/b drawer cabinet 1000mm wide with lock,752.0,1.0,0
CD100VH,u/b drawer cabinet 1000mm wide,752.0,0.85,0
CD100VHL,u/b drawer cabinet 1000mm wide with lock,752.0,0.85,0
CD100VHX,u/b drawer cabinet 1000mm wide,752.0,0.77,0
CD100VHXL,u/b drawer cabinet 1000mm wide with lock,752.0,0.77,0
CD100VL,u/b drawer cabinet 1000mm wide,752.0,0.72,0
CD100VLL,u/b drawer cabinet 1000mm wide with lock,752.0,0.72,0
CD100VLX,u/b drawer cabinet 1000mm wide,752.0,0.66,0
CD100VLXL,u/b drawer cabinet 1000mm wide with lock,752.0,0.66,0
CD120FH,u/b drawer cabinet 1200mm wide,756.0,0.64,0
CD120FHL,u/b drawer cabinet 1200mm wide with lock,756.0,0.64,0
CD120FL,u/b drawer cabinet 1200mm wide,752.0,0.52,0
CD120FLL,u/b drawer cabinet 1200mm wide with lock,752.0,0.52,0
CD120PH,u/b drawer cabinet 1200mm wide,752.0,1.25,0
CD120PHL,u/b drawer cabinet 1200mm wide with lock,752.0,1.25,0
CD120PHX,u/b drawer cabinet 1200mm wide,752.0,1.25,0
CD120PHXL,u/b drawer cabinet 1200mm wide with lock,752.0,1.25,0
CD120PL,u/b drawer cabinet 1200mm wide,752.0,1.0,0
CD120PLL,u/b drawer cabinet 1200mm wide with lock,752.0,1.0,0
CD120PLX,u/b drawer cabinet 1200mm wide,752.0,1.0,0
CD120PLXL,u/b drawer cabinet 1200mm wide with lock,752.0,1.0,0
CD120VH,u/b drawer cabinet 1200mm wide,752.0,0.85,0
CD120VHL,u/b drawer cabinet 1200mm wide with lock,752.0,0.85,0
CD120VHX,u/b drawer cabinet 1200mm wide,752.0,0.77,0
CD120VHXL,u/b drawer cabinet 1200mm wide with lock,752.0,0.77,0
CD120VL,u/b drawer cabinet 1200mm wide,752.0,0.72,0
CD120VLL,u/b drawer cabinet 1200mm wide with lock,752.0,0.72,0
CD120VLX,u/b drawer cabinet 1200mm wide,752.0,0.66,0
CD120VLXL,u/b drawer cabinet 1200mm wide with lock,752.0,0.66,0
CDA090FH,"u/b combined cabinet with 5 drawer, 1 adjustable shelf and 1 door 900mm wide",752.0,1.25,0
CDA090FHL,"u/b combined cabinet with 5 drawer, 1 adjustable shelf and 1 door 900mm wide with lock",752.0,1.25,0
CDA090FL,"u/b combined cabinet  with 4 drawer , 1 adjustable shelf and 1 door 900mm wide",752.0,1.0,0
CDA090FLL,"u/b combined cabinet  with 4 drawer , 1 adjustable shelf and 1 door 900mm wide with lock",752.0,1.0,0
CDA090PH,"u/b combined cabinet with 5 drawer, 1 adjustable shelf and 1 door 900mm wide",752.0,1.25,0
CDA090PHL,"u/b combined cabinet with 5 drawer, 1 adjustable shelf and 1 door 900mm wide with lock",752.0,1.25,0
CDA090PHX,"u/b combined cabinet with 5 drawer, 1 adjustable shelf and 1 door 900mm wide",752.0,1.0,0
CDA090PHXL,"u/b combined cabinet with 5 drawer, 1 adjustable shelf and 1 door 900mm wide with lock",752.0,1.0,0
CDA090PL,"u/b combined cabinet  with 4 drawer , 1 adjustable shelf and 1 door 900mm wide",752.0,1.0,0
CDA090PLL,"u/b combined cabinet  with 4 drawer , 1 adjustable shelf and 1 door 900mm wide with lock",752.0,1.0,0
CDA090PLX,"u/b combined cabinet with 4 drawer, 1 adjustable shelf  and 1 door 900mm wide",752.0,1.0,0
CDA090PLXL,"u/b combined cabinet  with 4 drawer , 1 adjustable shelf and 1 door 900mm wide with lock",752.0,1.0,0
CDA090VH,"u/b combined cabinet with 4 drawers, 1 adjustable shelf & 1 door 900mm wide",752.0,1.0,0
CDA090VHL,"u/b combined cabinet with 4 drawers, 1 adjustable shelf & 1 door 900mm wide with locks",752.0,1.0,0
CDA090VHX,"u/b combined cabinet with 4 drawers, 1 adjustable shelf & 1 door 900mm wide",752.0,1.0,0
CDA090VHXL,"u/b combined cabinet with 4 drawers, 1 adjustable shelf & 1 door 900mm wide with locks",752.0,1.0,0
CDA090VL,"u/b combined cabinet with 3 drawers, 1 adjustable shelf & 1 door 900mm wide",752.0,1.0,0
CDA090VLL,"u/b combined cabinet with 3 drawers, 1 adjustable shelf & 1 door 900mm wide with locks",752.0,1.0,0
CDA090VLX,"u/b combined cabinet with 3 drawers, 1 adjustable shelf & 1 door 900mm wide",752.0,0.75,0
CDA090VLXL,"u/b combined cabinet with 3 drawers, 1 adjustable shelf & 1 door 900mm wide with locks",752.0,0.75,0
CDA120FH,"u/b combined cabinet with 5 drawer , 2 adjustable shelf and 1 door1200mm wide",752.0,1.25,0
CDA120FHL,"u/b combined cabinet with 5 drawer , 2 adjustable shelf and 1 door1200mm wide with lock",752.0,1.25,0
CDA120FL,"u/b combined cabinet with 4 drawer , 1 adjustable shelf  and 1 door 1200mm wide",752.0,1.25,0
CDA120FLL,"u/b combined cabinet with 5 drawer , 2 adjustable shelf and 1 door1200mm wide with lock",752.0,1.25,0
CDA120PH,"u/b combined cabinet with 5 drawer , 2 adjustable shelf and 1 door1200mm wide",752.0,1.25,0
CDA120PHL,"u/b combined cabinet with 5 drawer , 2 adjustable shelf and 1 door1200mm wide with lock",752.0,1.25,0
CDA120PHX,"u/b combined cabinet with 5 drawer , 1 adjustable shelf and 1 door 1200mm wide",752.0,1.25,0
CDA120PHXL,"u/b combined cabinet with 5 drawer , 2 adjustable shelf and 1 door1200mm wide with lock",752.0,1.25,0
CDA120PL,"u/b combined cabinet with 4 drawer , 1 adjustable shelf  and 1 door 1200mm wide",752.0,1.25,0
CDA120PLL,"u/b combined cabinet with 5 drawer , 2 adjustable shelf and 1 door1200mm wide with lock",752.0,1.25,0
CDA120PLX,"u/b combined cabinet with 4 drawer , 1 adjustable shelf and 1 door  1200mm wide",752.0,1.0,0
CDA120PLXL,"u/b combined cabinet with 5 drawer , 2 adjustable shelf and 1 door1200mm wide with lock",752.0,1.0,0
CDA120VH,"u/b combined cabinet with 4 drawers, 1 adjustable shelf & 1 door 1000mm wide",752.0,1.0,0
CDA120VHL,"u/b combined cabinet with 4 drawers, 1 adjustable shelf & 1 door 1000mm wide with locks",752.0,1.0,0
CDA120VHX,"u/b combined cabinet with 4 drawers, 1 adjustable shelf & 1 door 1000mm wide",752.0,1.0,0
CDA120VHXL,"u/b combined cabinet with 4 drawers, 1 adjustable shelf & 1 door 1000mm wide with locks",752.0,1.0,0
CDA120VL,"u/b combined cabinet with 3 drawers, 1 adjustable shelf & 1 door 1000mm wide",752.0,1.0,0
CDA120VLL,"u/b combined cabinet with 3 drawers, 1 adjustable shelf & 1 door 1000mm wide with locks",752.0,1.0,0
CDA120VLX,"u/b combined cabinet with 3 drawers, 1 adjustable shelf & 1 door 1000mm wide",752.0,1.0,0
CDA120VLXL,"u/b combined cabinet with 3 drawers, 1 adjustable shelf & 1 door 1000mm wide with locks",752.0,1.0,0
CDB090FH,"u/b combined cabinet with  5 drawers, 1 adjustable shelf & 1 door 900mm wide",752.0,1.0,0
CDB090FHL,"u/b combined cabinet with  5 drawer, 1 adjustable shelf & 1 door 900mm wide with lock",752.0,1.0,0
CDB090FL,"u/b combined cabinet with  4 drawers, 1 adjustable shelf & 1 door 900mm wide",752.0,0.75,0
CDB090FLL,"u/b combined cabinet with  4 drawers, 1 adjustable shelf & 1 door 900mm wide with lock",752.0,0.75,0
CDB090PH,"u/b combined cabinet with  6 drawers, 1 adjustable shelf & 1 door 900mm wide",752.0,1.0,0
CDB090PHL,"u/b combined cabinet with  6 drawer, 1 adjustable shelf & 1 door 900mm wide with lock",752.0,1.0,0
CDB090PHX,"u/b combined cabinet with  5 drawers, 1 adjustable shelf & 1 door 900mm wide",752.0,1.0,0
CDB090PHXL,"u/b combined cabinet with  5 drawers, 1 adjustable shelf & 1 door 900mm wide with lock",752.0,1.0,0
CDB090PL,"u/b combined cabinet with  4 drawers, 1 adjustable shelf & 1 door 900mm wide",752.0,0.75,0
CDB090PLL,"u/b combined cabinet with  4 drawers, 1 adjustable shelf & 1 door 900mm wide with lock",752.0,0.75,0
CDB090PLX,"u/b combined cabinet with  4 drawers, 1 adjustable shelf & 1 door 900mm wide",752.0,0.75,0
CDB090PLXL,"u/b combined cabinet with  4 drawers, 1 adjustable shelf & 1 door 900mm wide with lock",752.0,0.75,0
CDB090VH,"u/b combined cabinet with  5 drawers, 1 adjustable shelf & 1 door 900mm wide",752.0,1.0,0
CDB090VHL,"u/b combined cabinet with  5 drawer, 1 adjustable shelf & 1 door 900mm wide with lock",752.0,1.0,0
CDB090VHX,"u/b combined cabinet with  5 drawers, 1 adjustable shelf & 1 door 900mm wide",752.0,1.0,0
CDB090VHXL,"u/b combined cabinet with  5 drawers, 1 adjustable shelf & 1 door 900mm wide with lock",752.0,1.0,0
CDB090VL,"u/b combined cabinet with  4 drawers, 1 adjustable shelf & 1 door 900mm wide",752.0,0.75,0
CDB090VLL,"u/b combined cabinet with  4 drawers, 1 adjustable shelf & 1 door 900mm wide with lock",752.0,0.75,0
CDB090VLX,"u/b combined cabinet with  4 drawers, 1 adjustable shelf & 1 door 900mm wide",752.0,0.75,0
CDB090VLXL,"u/b combined cabinet with  4 drawers, 1 adjustable shelf & 1 door 900mm wide with lock",752.0,0.75,0
CDB120FH,"u/b combined cabinet with 5 drawers, 1 adj shelf & 1 door 1200mm wide",752.0,1.0,0
CDB120FHL,"u/b combained cabinet with 5 drawers, 1 adj. shelf & 1 door 1200mm wide with lock",752.0,1.0,0
CDB120FL,"u/b combined cabinet with 4 drawers , 1 adjustable shelf and 1 door 1200mm wide",752.0,1.0,0
CDB120FLL,"u/b combained cabinet with 4 drawers, 1 adj. shelf & 1 door 1200mm wide with lock",752.0,1.0,0
CDB120PH,"u/b combained cabinet with 5 drawers, 1 adj shelf & 1 door 1200mm wide",752.0,1.0,0
CDB120PHL,"u/b combained cabinet with 5 drawers, 1 adj. shelf & 1 door 1200mm wide with lock",752.0,1.0,0
CDB120PHX,"u/b combained cabinet with 5 drawers, 1 adj. shelf & 1 door 1200mm wide",752.0,1.0,0
CDB120PHXL,"u/b combained cabinet with 5 drawers, 1 adj shelf & 1 door 1200mm wide with lock",752.0,1.0,0
CDB120PL,"u/b combined cabinet with 5 drawers , 1 adjustable shelf and 1 door 1200mm wide",752.0,1.0,0
CDB120PLL,"u/b combained cabinet with 5 drawers, 1 adj. shelf & 1 door 1200mm wide with lock",752.0,1.0,0
CDB120PLX,"u/b combined cabinet with 4 drawers , 1 adjustable shelf & 1 door 1200mm wide",752.0,0.75,0
CDB120PLXL,"u/b combained cabinet with 4drawers, 1 adj. shelf & 1 door 1200mm wide with lock",752.0,0.75,0
CDB120VH,"u/b combained cabinet with 5 drawers, 1 adj shelf & 1 door 1200mm wide",752.0,1.0,0
CDB120VHL,"u/b combained cabinet with 5 drawers, 1 adj. shelf & 1 door 1200mm wide with lock",752.0,1.0,0
CDB120VHX,"u/b combained cabinet with 5 drawers, 1 adj. shelf & 1 door 1200mm wide",752.0,1.0,0
CDB120VHXL,"u/b combained cabinet with 5 drawers, 1 adj shelf & 1 door 1200mm wide with lock",752.0,1.0,0
CDB120VL,"u/b combined cabinet with 4 drawers , 1 adjustable shelf and 1 door 1200mm wide",752.0,1.0,0
CDB120VLL,"u/b combained cabinet with 4 drawers, 1 adj. shelf & 1 door 1200mm wide with lock",752.0,1.0,0
CDB120VLX,"u/b combined cabinet with 4 drawers , 1 adjustable shelf & 1 door 1200mm wide",752.0,0.75,0
CDB120VLXL,"u/b combained cabinet with 4drawers, 1 adj. shelf & 1 door 1200mm wide with lock",752.0,0.75,0
CDS090PH,u/b combined cabinet with 5 drawer & sink cum storage and 1door 900mm wide,752.0,0.9,0
CDS090PHX,u/b combined cabinet with 5 drawer & sink cum storage and 1door 900mm wide,752.0,0.7,0
CDS090PL,u/b combined cabinet with 4 drawer & sink cum storage and 1 door 900mm wide,752.0,0.8,0
CDS090PLX,u/b combined cabinet with 4 drawer & sink cum storage and 1 door 900mm wide,752.0,0.7,0
CDS120PH,"u/b combined cabinet with 5 drawer , sink cum storage and 1door, 1 adjustable shelf 1200mm wide",752.0,1.1,0
CDS120PHX,"u/b combined cabinet with 5 drawer , sink cum storage and 1door, 1 adjustable shelf 1200mm wide",752.0,1.0,0
CDS120PL,u/b combined cabinet with 4 drawer & sink cum storage with 1door &1 adjustable shelf 1200mm wide,752.0,1.0,0
CDS120PLX,"u/b combined cabinet with 5 drawer , sink cum storage and  1door &1 adjustable shelf 1200mm wide",752.0,1.0,0
CER SINK 45-30,ceramic sink,752.0,0.5,0
CK045,u/b knee hole cabinet 450mm wide,752.0,0.2,0
CK045X,u/b knee hole cabinet 450mm wide,752.0,0.2,0
CK050,u/b knee hole cabinet 500mm wide,752.0,0.25,0
CK050X,u/b kneehole cabinet 500mm wide,752.0,0.25,0
CK060,u/b knee hole cabinet 600mm wide,752.0,0.25,0
