2311,CAB120PHL,"u/b combined cabinet with 2 doors, 2 adjustable  shelves & 1 drawer 1200mm wide with lock.",BLOCK,"752,762,763,795,1480,1481,758,757,759,781,712,794,784,739,731,725,749,1507,783,785","1.5,3,0.32,0.1,4.68,15.7,0.1,2.25,0.1,1.8,6,1,4,28,3,16,8,6,15,0.5","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20"
1031,CAB120PHX,"u/b combined cabinet with 2 doors, 2 adjustable shelves & 1drawer 1200mm wide.",BLOCK,"752,762,763,795,1480,1481,758,757,759,781,712,793,784,739,731,725,749,1507,783,785","1.25,2.5,0.5,0.25,4.68,15.32,0.1,1.875,0.1,1.8,6,1,4,28,3,16,8,6,15,0.5","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20"
2315,CAB120PHXL,"u/b combined cabinet with 2 doors,2 adjustable shelves & 1 drawer 1200mm wide with lock.",BLOCK,"752,762,763,795,1480,1481,758,757,759,781,712,793,784,739,731,725,749,1507,783,785,1222","1.25,2.5,0.32,0.1,4.68,15.32,0.1,1.88,0.1,1.8,6,1,4,28,3,16,8,6,15,0.5,3","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21"
2049,CAB120PL,"u/b combined cabinet with 2 doors, 2 adjustable shelves & 1 drawer 1200mm wide.",BLOCK,"752,762,763,795,1480,1481,758,757,759,781,712,794,784,739,731,727,749,1507,783,785","1.25,2.5,0.5,0.1,4.08,14.95,0.1,1.875,0.1,1.8,6,1,4,28,3,16,8,6,15,0.5","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20"
2318,CAB120PLL,"u/b combined cabinet with 2 doors, 2 adjustable shelves & 1 drawer 1200mm wide with lock.",BLOCK,"752,762,763,795,1480,1481,758,757,759,781,712,794,784,739,731,725,749,1507,783,785,1221","1.25,2.5,0.26,0.1,4.08,14.95,0.1,1.755,0.1,1.8,6,1,4,28,3,16,8,6,15,0.5,3","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21"
2048,CAB120PLX,"u/b combined cabinet with 2 doors, 2 adjustable shelves & 1drawer 1200mm wide.",BLOCK,"752,762,763,795,1480,1481,758,757,759,781,712,793,784,739,731,727,749,1507,783,785","1.25,2.5,0.5,0.1,4.08,14.53,0.1,1.875,0.09,1.8,6,1,4,28,3,16,8,6,15,0.5","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20"
2321,CAB120PLXL,"u/b combined cabinet with 2 doors, 2 adjustable shelves & 1 drawer 1200mm wide with lock.",BLOCK,"752,762,763,795,1480,1481,758,757,759,781,712,794,784,739,731,725,749,1507,783,785,1221","1.25,2.5,0.26,0.1,4.08,14.95,0.1,1.755,0.1,1.8,6,1,4,28,3,16,8,6,15,0.5,3","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21"
2415,CAB120VH,"u/b combined cabinet with 2 doors, 2 adjustable shelves & 1 drawer 1200mm wide",BLOCK,"752,762,763,795,781,794,712,759,757,758,783,1481,1480,749,1507,785,731,725,739","1.25,2.5,0.5,0.1,1.8,1,6,0.9,1.88,0.1,15,14.49,4.28,8,6,0.5,3,16,28","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
2416,CAB120VHL,"u/b combined cabinet with 2 doors, 2 adjustable shelves & 1 drawer 1200mm wide with lock",BLOCK,"752,762,763,795,781,794,712,759,757,758,783,1481,1480,749,1507,785,731,725,739,1221","1.25,2.5,0.5,0.1,1.8,1,6,0.09,1.88,0.1,15,14.49,4.28,8,6,0.5,3,16,28,3","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20"
2417,CAB120VHX,"u/b combined cabinet with 2 doors, 2 adjustable shelves & 1 drawer 1200mm wide",BLOCK,"752,762,763,795,781,793,712,759,757,758,783,1481,1480,749,1507,785,731,725,739","1.25,2.5,0.5,0.1,1.8,1,6,0.09,1.88,0.1,15,14.07,4.28,8,6,0.5,3,16,28","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
2418,CAB120VHXL,"u/b combined cabinet with 2 doors, 2 adjustable shelves & 1 drawer 1200mm wide with lock",BLOCK,"752,762,763,795,781,793,712,759,757,758,783,1481,1480,749,1507,785,731,725,739,1221","1.25,2.5,0.5,0.1,1.8,1,6,0.09,1.88,0.1,15,14.07,4.28,8,6,0.5,3,16,28,3","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20"
2429,CAB120VL,"u/b combined cabinet with 2 doors, 2 adjustable shelves & 1 drawer 1200mm wide",BLOCK,"752,762,763,795,781,794,712,759,757,758,783,1481,1480,749,1507,785,731,725,739","1.25,2.5,0.25,0.1,1.2,1,6,0.09,1.88,0.1,15,13.74,3.68,8,6,0.5,3,16,28","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
2435,CAB120VLL,"u/b combined cabinet with 2 doors, 2 adjustable shelves & 1 drawer 1200mm wide with lock",BLOCK,"752,762,763,795,781,794,712,759,757,758,783,1481,1480,749,1507,785,731,725,739,1221","1.25,2.5,0.25,0.1,1.2,1,6,0.09,1.88,0.1,15,13.74,3.68,8,6,0.5,3,16,28,3","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20"
2436,CAB120VLX,"u/b combined cabinet with 2 doors, 2 adjustable shelves & 1 drawer 1200mm wide",BLOCK,"752,762,763,795,781,793,712,759,757,758,783,1481,1480,749,1507,785,731,725,739","1,2,0.25,0.1,1.2,1,6,0.09,1.5,0.1,15,13.32,3.68,8,6,0.5,3,16,28","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
2437,CAB120VLXL,"u/b combined cabinet with 2 doors, 2 adjustable shelves & 1 drawer 1200mm wide with lock",BLOCK,"752,762,763,795,781,793,712,759,757,758,783,1481,1480,749,1507,785,731,725,739,1221","1,2,0.25,0.1,1.2,1,6,0.09,1.5,0.1,15,13.32,3.68,8,6,0.5,3,16,28,3","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20"
3320,CAD090FH,"u/b combined cabinet with 1 adjustable shelf 1 door and 4 drawers, 900mm wide",BLOCK,"752,762,763,795,1480,1481,758,757,759,781,712,794,784,739,731,727,749,1507,783,785","1,2,0.24,0.5,5.34,14.39,0.01,1.47,0.1,2.7,2,5,4,28,15,80,4,12,15,0.05","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20"
3321,CAD090FHL,"u/b combined cabinet with 1 adjustable shelf  1 door and 4 drawer, 900mm wide with lock",BLOCK,"752,762,763,795,1480,1481,758,757,759,781,712,794,784,739,731,725,749,1507,783,785,2046,1221","1,2,0.24,0.5,5.34,14.39,0.1,1.47,0.1,2.7,2,5,4,28,15,80,4,12,15,0.5,1,1","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22"
3322,CAD090FL,"u/b combined cabinet  with 1 adjustable shelf  1 door and  3 drawer , 900mm wide",BLOCK,"752,762,763,795,1480,1481,758,757,759,781,712,794,784,739,731,725,749,1507,783,785","0.9,1.8,0.2,0.4,4.37,12.85,0.1,1.335,0.09,2.7,2,4,4,24,12,64,4,10,15,0.5","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20"
3323,CAD090FLL,"u/b combined cabinet with, 1 adjustable shelf 1 door 3 drawer 900mm wide with lock",BLOCK,"752,762,763,795,1480,1481,758,757,759,781,712,794,784,739,731,725,749,1507,783,785,2046,1221","0.9,1.8,0.2,0.4,4.37,12.85,0.1,1.335,0.09,2.7,2,4,4,24,12,64,4,10,15,0.5,1,1","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22"
2616,CAD090PH,"u/b combined cabinet with 1 adjustable shelf, 1 door and 5 drawers, 900mm wide",BLOCK,"752,762,763,795,1480,1481,758,757,759,781,712,794,784,739,731,727,749,1507,783,785","1,2,0.24,0.5,5.34,14.39,0.01,1.47,0.1,2.7,2,5,4,28,15,80,4,12,15,0.05","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20"
2617,CAD090PHL,"u/b combined cabinet with 1 adjustable shelf  1 door and 5 drawer, 900mm wide with lock",BLOCK,"752,762,763,795,1480,1481,758,757,759,781,712,794,784,739,731,725,749,1507,783,785,2046,1221","1,2,0.24,0.5,5.34,14.39,0.1,1.47,0.1,2.7,2,5,4,28,15,80,4,12,15,0.5,1,1","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22"
2618,CAD090PHX,"u/b combined cabinet with 1 adjustable shelf  1 door and 5 drawer, 900mm wide",BLOCK,"752,762,763,795,1480,1481,758,757,759,781,712,793,784,739,731,725,749,1507,783,785","1,2,0.24,0.5,5.34,13.08,0.01,1.5,0.09,2.7,2,5,4,28,15,80,4,12,15,0.05","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20"
2619,CAD090PHXL,"u/b combined cabinet  1 adjustable shelf  1 door and with 5 drawer, 900mm wide with lock",BLOCK,"752,762,763,795,1480,1481,758,757,759,781,712,793,784,739,731,725,749,1507,783,785,2046,1221","1,2,0.24,0.5,5.34,13.08,0.1,1.5,0.09,2.7,2,5,4,28,15,80,4,12,15,0.5,1,1","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22"
2620,CAD090PL,"u/b combined cabinet  with 1 adjustable shelf  1 door and  4 drawer , 900mm wide",BLOCK,"752,762,763,795,1480,1481,758,757,759,781,712,794,784,739,731,725,749,1507,783,785","0.9,1.8,0.2,0.4,4.37,12.85,0.1,1.335,0.09,2.7,2,4,4,24,12,64,4,10,15,0.5","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20"
2621,CAD090PLL,"u/b combined cabinet  with, 1 adjustable shelf  1 door 4 drawer 900mm wide with lock",BLOCK,"752,762,763,795,1480,1481,758,757,759,781,712,794,784,739,731,725,749,1507,783,785,2046,1221","0.9,1.8,0.2,0.4,4.37,12.85,0.1,1.335,0.09,2.7,2,4,4,24,12,64,4,10,15,0.5,1,1","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22"
2622,CAD090PLX,"u/b combined cabinet, 1 adjustable shelf 1 door with 4 drawer 900mm wide",BLOCK,"752,762,763,795,1480,1481,758,757,759,781,712,793,784,739,731,725,749,1507,783,785","0.9,1.8,0.2,0.4,4.37,12.43,0.1,1.35,0.08,2.7,2,4,4,24,12,64,4,10,15,0.5","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20"
2623,CAD090PLXL,u/b combined cabinet with 1 adjustable shelf 1 door and 4 drawer 900mm wide with lock,BLOCK,"752,762,763,795,1480,1481,758,757,759,781,712,793,784,739,731,725,749,1507,783,785,2046,1221","0.9,1.8,0.2,0.4,4.37,12.43,0.1,1.35,0.08,2.7,2,4,4,24,12,64,4,10,15,0.5,1,1","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22"
2713,CAD090VH,"u/b combined cabinet with 1 adjustable shelf, 1 door & 4 drawers 900mm wide",BLOCK,"752,762,795,763,1480,1481,758,757,759,781,794,712,739,731,725,1507,783,749,785","1,2,0.4,0.5,4.58,13.22,0.1,1.5,0.09,2.25,4,2,24,12,64,10,15,4,0.5","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
2714,CAD090VHL,"u/b combined cabinet with 1 adjustable shelf, 1 door & 4 drawers 900mm wide with locks",BLOCK,"752,762,795,763,1480,1481,758,757,759,781,794,712,739,731,725,1507,783,749,785,2046,1221","1,2,0.4,0.5,4.58,13.22,0.1,1.5,0.09,2.25,4,2,24,12,64,10,15,4,0.5,1,1","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21"
2715,CAD090VHX,"u/b combined cabinet with 1 adjustable shelf, 1 door & 4 drawers 900mm wide",BLOCK,"752,762,795,763,1480,1481,758,757,759,781,793,712,739,731,725,1507,783,749,785","1,2,0.4,0.5,4.58,13,0.1,1.5,0.09,2.25,4,2,24,12,64,10,15,4,0.5","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
2716,CAD090VHXL,"u/b combined cabinet with 1 adjustable shelf, 1 door & 4 drawers 900mm wide with locks",BLOCK,"752,762,795,763,1480,1481,758,757,759,781,793,712,739,731,725,1507,783,749,785,2046,1221","1,2,0.4,0.5,4.58,13,0.1,1.5,0.09,2.25,4,2,24,12,64,10,15,4,0.5,1,1","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21"
2718,CAD090VL,"u/b combined cabinet with 1 adjustable shelf, 1 door & 3 drawers 900mm wide",BLOCK,"752,762,795,763,1480,1481,758,757,759,781,794,712,739,731,725,1507,783,749,785","1,2,0.3,0.25,3.61,11.71,0.1,1.5,0.08,1.8,3,2,20,9,48,8,15,4,0.5","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
2719,CAD090VLL,"u/b combined cabinet  with 1 adjustable shelf, 1 door & 3 drawers 900mm wide with lock",BLOCK,"752,762,795,763,1480,1481,758,757,759,781,794,712,739,731,725,1507,783,749,785,2046,1221","1,2,0.3,0.25,3.61,11.71,0.1,1.5,0.08,1.8,3,2,20,9,48,8,15,4,0.5,1,1","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21"
2720,CAD090VLX,"u/b combined cabinet  with 1 adjustable shelf, 1 door & 3 drawers 900mm wide",BLOCK,"752,762,795,763,1480,1481,758,757,759,781,793,712,739,731,725,1507,783,749,785","0.75,1.5,0.3,0.25,3.61,11.44,0.1,1.13,0.08,1.8,3,2,20,9,48,8,15,4,0.5","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
2721,CAD090VLXL,"u/b combined cabinet with 1 adjustable shelf, 1 door & 3 drawers 900mm wide with locks",BLOCK,"752,762,795,763,1480,1481,758,757,759,781,793,712,739,731,725,1507,783,749,785,2046,1221","0.75,1.5,0.3,0.25,3.61,11.44,0.1,1.13,0.08,1.8,3,2,20,9,48,8,15,4,0.5,1,1","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21"
3328,CAD120FH,"u/b combined cabinet with 1 adjustable shelf, 1 door & 4 drawers 1200mm wide",BLOCK,"752,762,860,795,1480,1481,1509,757,759,781,712,793,789,739,731,725,749,1507,783,788","1.25,2.5,0.5,0.5,6.24,15.7,2,1.875,0.11,3,3,4,2,32,15,80,4,12,15,2","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20"
3329,CAD120FHL,"u/b combined cabinet with 1 adjustable shelf, 1 door & 4 drawers 1200mm wide with locks",BLOCK,"752,762,763,795,1480,1481,758,757,759,781,712,794,784,739,731,725,749,1507,783,785","1.25,2.5,0.5,0.5,6.24,15.7,0.1,1.875,0.11,3.6,3,5,4,32,15,80,4,12,15,0.5","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20"
3330,CAD120FL,"u/b combined cabinet with 3 drawer , 1 adjustable shelf  and 1 door 1200mm wide",BLOCK,"752,762,763,795,1480,1481,758,757,759,781,712,794,784,739,731,725,749,1507,783,785","1.25,2.5,0.5,0.4,5.12,14.95,0.1,1.875,0.11,3,3,4,4,28,12,64,4,10,15,0.5","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20"
3331,CAD120FLL,"u/b combined cabinet with 3 drawers ,1 adjustable shelf  and 1 door 1200mm wide with lock",BLOCK,"752,762,763,795,1480,1481,758,757,759,781,712,794,784,739,731,725,749,1507,783,785","1.25,2.5,0.5,0.4,5.12,14.95,0.1,1.875,0.11,3,3,4,4,28,12,64,4,10,15,0.5","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20"
3101,CAD120PH,"u/b combined cabinet with 5 drawers, 1 adjustable shelf and 1 door 1200mm wide",BLOCK,"752,762,763,795,1480,1481,758,757,759,781,712,794,784,739,731,725,749,1507,783,785","1.25,2.5,0.5,0.5,6.24,15.7,0.1,1.875,0.11,3.6,3,5,4,32,15,80,4,12,15,0.5","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20"
3102,CAD120PHL,"u/b combined cabinet with 5 drawers, 1 adjustable shelf and 1 door 1200mm wide with lock",BLOCK,"752,762,763,795,1480,1481,758,757,759,781,712,794,784,739,731,725,749,1507,783,785","1.25,2.5,0.5,0.5,6.24,15.7,0.1,1.875,0.11,3.6,3,5,4,32,15,80,4,12,15,0.5","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20"
3103,CAD120PHX,"u/b combined cabinet with 5 drawer , 1 adjustable shelf and 1 door 1200mm wide",BLOCK,"752,762,763,795,1480,1481,758,757,759,781,712,793,784,739,731,725,749,1507,783,785","1.25,2.5,0.5,0.5,6.24,15.32,0.1,1.875,0.11,3.6,3,5,4,32,15,80,4,12,15,0.5","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20"
3104,CAD120PHXL,"u/b combined cabinet with 5 drawer , 1 adjustable shelf and 1 door 1200mm wide with lock",BLOCK,"752,762,763,795,1480,1481,758,757,759,781,712,793,784,739,731,725,749,1507,783,785","1.25,2.5,0.5,0.5,6.24,15.32,0.1,1.875,0.11,3.6,3,5,4,32,15,80,4,12,15,0.5","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20"
3105,CAD120PL,"u/b combined cabinet with 4 drawer , 1 adjustable shelf  and 1 door 1200mm wide",BLOCK,"752,762,763,795,1480,1481,758,757,759,781,712,794,784,739,731,725,749,1507,783,785","1.25,2.5,0.5,0.4,5.12,14.95,0.1,1.875,0.11,3,3,4,4,28,12,64,4,10,15,0.5","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20"
3107,CAD120PLL,"u/b combined cabinet with 4 drawer , 1 adjustable shelf  and 1 door 1200mm wide with lock",BLOCK,"752,762,763,795,1480,1481,758,757,759,781,712,794,784,739,731,725,749,1507,783,785","1.25,2.5,0.5,0.4,5.12,14.95,0.1,1.875,0.11,3,3,4,4,28,12,64,4,10,15,0.5","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20"
3106,CAD120PLX,"u/b combined cabinet with 4 drawer , 1 adjustable shelf and 1 door  1200mm wide",BLOCK,"752,762,763,795,1480,1481,758,757,759,781,712,793,784,739,731,725,749,1507,783,785","1,2,0.5,0.4,5.12,14.53,0.1,1.5,0.1,3,3,4,4,28,12,64,4,10,15,0.5","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20"
3108,CAD120PLXL,"u/b combined cabinet with 4 drawer , 1 adjustable shelf and 1 door  1200mm wide with lock",BLOCK,"752,762,763,795,1480,1481,758,757,759,781,712,793,784,739,731,725,749,1507,783,785","1,2,0.5,0.4,5.12,14.53,0.1,1.5,0.1,3,3,4,4,28,12,64,4,10,15,0.5","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20"
2722,CAD120VH,"u/b combined cabinet with 1 adjustable shelf, 1 door & 4 drawers 1200mm wide",BLOCK,"752,762,795,763,1480,1481,758,757,759,781,794,712,739,731,725,1507,783,749,785","1,2,0.4,0.5,4.06,15.96,0.1,1.5,0.1,3,4,3,28,12,64,10,15,4,0.5","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
2723,CAD120VHL,"u/b combined cabinet with 1 adjustable shelf, 1 door & 4 drawers 1200mm wide with lock",BLOCK,"752,762,795,763,1480,1481,758,757,759,781,794,712,739,731,725,1507,783,749,785,2046,1221","1,2,0.4,0.5,4.06,15.96,0.1,1.5,0.1,3,4,3,28,12,64,10,15,4,0.5,1,1","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21"
2724,CAD120VHX,"u/b combined cabinet with 1 adjustable shelf, 1 door & 4 drawers 1200mm wide",BLOCK,"752,762,795,763,1480,1481,758,757,759,781,793,712,739,731,725,1507,783,749,785","1,2,0.4,0.5,4.06,14.67,0.1,1.5,0.09,3,4,3,28,12,64,10,15,4,0.5","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
2725,CAD120VHXL,"u/b combined cabinet with 1 adjustable shelf, 1 door & 4 drawers 1200mm wide with lock",BLOCK,"752,762,795,763,1480,1481,758,757,759,781,793,712,739,731,725,1507,783,749,785,2046,1221","1,2,0.4,0.5,4.06,14.67,0.1,1.5,0.09,3,4,3,28,12,64,10,15,4,0.5,1,1","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21"
2726,CAD120VL,"u/b combined cabinet with 1 adjustable shelf, 1 door & 3 drawers 1200mm wide",BLOCK,"752,762,795,763,1480,1481,758,757,759,781,794,712,739,731,725,1507,783,749,785","1,2,0.3,0.25,3.82,14.18,0.1,1.5,0.09,2.4,3,3,24,9,48,8,15,4,0.5","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
2727,CAD120VLL,"u/b combined cabinet with 1 adjustable shelf, 1 door & 3 drawers 1200mm wide with lock",BLOCK,"752,762,795,763,1480,1481,758,757,759,781,794,712,739,731,725,1507,783,749,785,2046,1221","1,2,0.3,0.25,3.82,14.18,0.1,1.5,0.09,2.4,3,3,24,9,48,8,15,4,0.5,1,1","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21"
2728,CAD120VLX,"u/b combined cabinet with 1 adjustable shelf, 1 door & 3 drawers 1200mm wide",BLOCK,"752,762,795,763,1480,1481,758,757,759,781,793,712,739,731,725,1507,783,749,785","1,2,0.3,0.25,3.82,13.83,0.1,1.5,0.09,2.4,3,3,24,9,48,8,15,4,0.5","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
2729,CAD120VLXL,"u/b combined cabinet with 1 adjustable shelf, 1 door & 3 drawers 1200mm wide with lock",BLOCK,"752,762,795,763,1480,1481,758,757,759,781,793,712,739,731,725,1507,783,749,785,2046,1221","1,2,0.3,0.25,3.82,13.83,0.1,1.5,0.09,2.4,3,3,24,9,48,8,15,4,0.5,1,1","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21"
3109,CAS090PH,u/b combined cabinet with sink cum storage with 1 adjustable shelf 900mm wide,BLOCK,"752,762,763,1480,1481,758,757,759,781,712,784,739,749,1507,783,785","1.25,2.5,0.25,3.85,13.64,0.1,1.88,0.09,0.9,4,4,16,4,4,19,0.5","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16"
3110,CAS090PHL,u/b combined cabinet with sink cum storage with 1 adjustable shelf 900mm wide with lock,BLOCK,"752,762,763,1480,1481,758,757,759,781,712,784,739,749,1507,783,785,1221","1.25,2.5,0.25,3.85,13.64,0.1,1.88,0.09,0.9,4,4,16,4,4,19,0.5,1","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17"
3132,CAS090PHX,u/b combined cabinet with sink cum storage with 1 adjustable shelf 900mm wide,BLOCK,"752,762,763,766,769,758,757,759,781,712,784,739,749,782,783,785","1.25,2.5,0.25,3.85,13.22,0.1,1.88,0.09,0.9,4,4,16,4,4,19,0.5","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16"
3112,CAS090PHXL,u/b combined cabinet with sink cum storage with 1 adjustable shelf 900mm wide with lock,BLOCK,"752,762,763,1480,1481,758,757,759,781,712,784,739,749,1507,783,785,1221","1.25,2.5,0.25,3.85,13.22,0.1,1.88,0.09,0.9,4,4,16,4,4,19,0.5,1","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17"
3113,CAS090PL,u/b combined cabinet with sink cum storage with 1 adjustable shelf 900mm wide,BLOCK,"752,762,763,1480,1481,758,757,759,781,712,784,739,749,1507,783,785","1,2,0.25,3.41,13.04,0.1,1.5,0.08,0.9,4,4,16,4,4,19,0.5","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16"
3114,CAS090PLL,u/b combined cabinet with sink cum storage with 1 adjustable shelf 900mm wide with lock,BLOCK,"752,762,763,1480,1481,758,757,759,781,712,784,739,749,1507,783,785,1221","1,2,0.25,3.41,13.04,0.1,1.5,0.08,0.9,4,4,16,4,4,19,0.5,1","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17"
3115,CAS090PLX,u/b combined cabinet with sink cum storage with 1 adjustable shelf 900mm wide,BLOCK,"752,762,763,1480,1481,758,757,759,781,712,784,739,749,1507,783,785","1,2,0.25,3.41,12.62,0.1,1.5,0.08,0.9,4,4,16,4,4,19,0.5","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16"
3116,CAS090PLXL,u/b combined cabinet with sink cum storage with 1 adjustable shelf 900mm wide with lock,BLOCK,"752,762,763,1480,1481,758,757,759,781,712,784,739,749,1507,783,785,1221","1,2,0.25,3.41,12.62,0.1,1.5,0.08,0.9,4,4,16,4,4,19,0.5,1","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17"
2750,CAS090VH,"u/b combined cabinet with 1 adj. shelf, 2 door & sink 900mm wide",BLOCK,"752,762,763,755,781,712,759,757,758,783,1481,1480,749,1507,785,739","1,2.5,0.25,0.25,0.9,4,0.07,1.88,0.1,19,11.24,3.46,4,4,0.5,16","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16"
2751,CAS090VHL,"u/b combined cabinet with 1 adj. shelf, 2 door & sink 900 mm wide with lock",BLOCK,"752,762,763,755,781,712,759,757,758,783,1481,1480,749,1507,785,739,1221","1,2.5,0.25,0.25,0.9,4,0.07,1.88,0.1,19,11.24,3.46,4,4,0.5,16,1","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17"
2752,CAS090VHX,"u/b combined cabinet with 1 adj, shelf, 2 doors & sink 900mm wide",BLOCK,"752,762,763,755,781,712,759,757,758,783,1481,1480,749,1507,785,739","1,2.5,0.25,0.25,0.9,4,0.07,1.5,0.1,19,11.23,3.46,4,4,0.5,16","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16"
2753,CAS090VHXL,"u/b combined cabinet with 1 adj. shelf, 2 door & sink 900mm wide with lock",BLOCK,"752,762,763,755,1512,712,759,757,758,783,1481,1480,749,1507,785,739,1221","1,2.5,0.25,0.25,0.9,4,0.07,1.5,0.1,19,11.23,3.46,4,4,0.5,16,1","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17"
2754,CAS090VL,"u/b combined cabinet with 1 adj. shelf, 2 door & sink 900mm wide",BLOCK,"752,762,763,755,781,712,759,757,758,783,1481,1480,749,1507,785,739","1,2.5,0.25,0.25,0.9,4,0.07,1.5,0.1,19,10.9,2.86,4,4,0.5,16","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16"
2755,CAS090VLL,"u/b combined cabinet with 1 adj shelf, 2 door & sink 900mm wide with lock",BLOCK,"752,762,763,755,781,712,759,757,758,783,1481,1480,749,1507,785,739,1221","1,2.5,0.25,0.25,0.9,4,0.07,1.5,0.1,19,10.9,2.86,4,4,0.5,16,1","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17"
2756,CAS090VLX,"u/b combined cabinet with 1 adj shelf, 2 door & sink 900mm wide",BLOCK,"752,762,763,755,781,712,759,757,758,783,1481,1480,749,1507,785,739","0.75,2,0.25,0.25,0.9,4,0.07,1.13,0.1,19,10.48,2.86,4,4,0.5,16","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16"
